-- Bus
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0001', 'C020', 'K3320A', 'Mercedes-Benz OC500', 50, 'inactive', 2006, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0233', 'C014', 'W7308E', 'Isuzu LV423R', 44, 'active', 2007, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0234', 'C020', 'W9805E', 'Isuzu LV423R', 40, 'inactive', 2011, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0235', 'C007', 'W5156B', 'Volvo B11R', 40, 'inactive', 2001, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0236', 'C019', 'K1216A', 'Volvo B11R', 48, 'active', 2025, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0237', 'C006', 'P7023E', 'Volvo B11R', 44, 'under_maintenance', 2015, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0238', 'C015', 'B8323A', 'MAN A95', 48, 'under_maintenance', 2022, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0239', 'C012', 'P6146E', 'MAN A95', 52, 'under_maintenance', 2017, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0240', 'C016', 'J7086E', 'Hino RK8', 40, 'under_maintenance', 2004, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0241', 'C007', 'W5757B', 'MAN A95', 48, 'active', 2019, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0242', 'C013', 'J3248A', 'Mercedes-Benz OC500', 44, 'retired', 2012, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0243', 'C001', 'W4725D', 'Isuzu LV423R', 45, 'inactive', 2002, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0244', 'C005', 'K9161A', 'Scania K410', 50, 'under_maintenance', 2015, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0245', 'C020', 'W3291A', 'Hino RK8', 45, 'inactive', 2005, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0246', 'C003', 'W2518B', 'Scania K410', 40, 'retired', 2005, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0247', 'C006', 'P1221B', 'Isuzu LV423R', 40, 'retired', 2015, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0248', 'C008', 'W5822E', 'Hino RK8', 50, 'inactive', 2025, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0249', 'C013', 'P9357C', 'Mercedes-Benz OC500', 45, 'inactive', 2009, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0250', 'C009', 'W2228A', 'Volvo B11R', 48, 'inactive', 2016, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0251', 'C005', 'P1874C', 'Mercedes-Benz OC500', 40, 'inactive', 2011, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0252', 'C010', 'P2491A', 'Scania K410', 50, 'inactive', 2010, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0253', 'C020', 'P8426C', 'Volvo B11R', 48, 'active', 2004, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0254', 'C007', 'B3432C', 'MAN A95', 50, 'inactive', 2018, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0255', 'C007', 'B3635C', 'MAN A95', 44, 'active', 2019, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0256', 'C007', 'B1166C', 'Hino RK8', 45, 'retired', 2011, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0257', 'C005', 'J7950C', 'Scania K410', 45, 'retired', 2008, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0258', 'C013', 'J4628C', 'Hino RK8', 48, 'retired', 2024, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0259', 'C002', 'B9302C', 'Mercedes-Benz OC500', 40, 'retired', 2025, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0260', 'C004', 'W3245C', 'Volvo B11R', 40, 'active', 2021, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0261', 'C011', 'W7742D', 'Mercedes-Benz OC500', 50, 'retired', 2011, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0262', 'C018', 'K2924B', 'Isuzu LV423R', 50, 'retired', 2010, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0263', 'C002', 'P3363B', 'Isuzu LV423R', 50, 'retired', 2015, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0264', 'C013', 'B3437B', 'Volvo B11R', 52, 'inactive', 2018, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0265', 'C016', 'B7638A', 'Mercedes-Benz OC500', 52, 'active', 2016, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0266', 'C016', 'J2382C', 'Isuzu LV423R', 52, 'retired', 2025, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0267', 'C012', 'J4447E', 'Isuzu LV423R', 40, 'retired', 2013, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0268', 'C002', 'P5940B', 'Isuzu LV423R', 50, 'under_maintenance', 2016, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0269', 'C008', 'K1854E', 'Isuzu LV423R', 44, 'active', 2001, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0270', 'C004', 'J9714D', 'MAN A95', 50, 'under_maintenance', 2007, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0271', 'C002', 'J5205E', 'Isuzu LV423R', 45, 'active', 2001, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0272', 'C009', 'B3884B', 'Hino RK8', 50, 'under_maintenance', 2024, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0273', 'C020', 'P8740A', 'Hino RK8', 44, 'active', 2016, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0274', 'C018', 'B7084A', 'Scania K410', 50, 'retired', 2000, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0275', 'C020', 'P5078A', 'MAN A95', 45, 'active', 2021, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0276', 'C011', 'J1136A', 'Scania K410', 44, 'active', 2023, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0277', 'C009', 'K8430D', 'Hino RK8', 50, 'retired', 2012, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0278', 'C016', 'K4241A', 'Scania K410', 52, 'under_maintenance', 2008, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0279', 'C007', 'P5505E', 'Mercedes-Benz OC500', 40, 'under_maintenance', 2010, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0280', 'C015', 'J4022D', 'Hino RK8', 52, 'under_maintenance', 2008, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0281', 'C005', 'K5426E', 'MAN A95', 50, 'under_maintenance', 2002, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0282', 'C001', 'J3039E', 'Scania K410', 40, 'retired', 2013, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0283', 'C020', 'P8344A', 'Isuzu LV423R', 50, 'under_maintenance', 2022, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0284', 'C010', 'J7290B', 'Mercedes-Benz OC500', 44, 'active', 2012, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0285', 'C013', 'P8483A', 'Hino RK8', 52, 'inactive', 2002, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0286', 'C004', 'B5928E', 'Scania K410', 50, 'active', 2015, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0287', 'C007', 'J5166E', 'Hino RK8', 48, 'inactive', 2000, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0288', 'C016', 'W5593D', 'Hino RK8', 44, 'retired', 2008, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0289', 'C007', 'J5256C', 'Hino RK8', 52, 'active', 2021, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0290', 'C004', 'W2002C', 'Isuzu LV423R', 52, 'active', 2002, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0291', 'C006', 'P6692C', 'Isuzu LV423R', 50, 'retired', 2012, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0292', 'C020', 'W4160C', 'MAN A95', 44, 'retired', 2005, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0293', 'C012', 'P2539B', 'Volvo B11R', 50, 'inactive', 2014, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0294', 'C009', 'W4198C', 'Mercedes-Benz OC500', 45, 'inactive', 2010, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0295', 'C004', 'P1959B', 'Mercedes-Benz OC500', 52, 'under_maintenance', 2013, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0296', 'C020', 'P7194A', 'MAN A95', 45, 'inactive', 2006, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0297', 'C013', 'B6655D', 'Isuzu LV423R', 50, 'active', 2024, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0298', 'C016', 'P7658D', 'Scania K410', 52, 'active', 2005, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0299', 'C017', 'J8709B', 'Hino RK8', 45, 'under_maintenance', 2008, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0300', 'C008', 'K3603D', 'Mercedes-Benz OC500', 52, 'active', 2013, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0301', 'C003', 'K9792E', 'Volvo B11R', 52, 'under_maintenance', 2008, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0302', 'C004', 'W2790C', 'Hino RK8', 52, 'retired', 2015, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0303', 'C002', 'K2672C', 'Volvo B11R', 50, 'under_maintenance', 2004, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0304', 'C004', 'P2892B', 'Mercedes-Benz OC500', 48, 'inactive', 2001, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0305', 'C010', 'J7196A', 'Hino RK8', 45, 'retired', 2001, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0306', 'C017', 'K7536A', 'Isuzu LV423R', 45, 'under_maintenance', 2019, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0307', 'C006', 'B8665E', 'Mercedes-Benz OC500', 40, 'under_maintenance', 2015, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0308', 'C005', 'J9994D', 'Volvo B11R', 52, 'retired', 2009, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0309', 'C014', 'J2405A', 'MAN A95', 50, 'active', 2020, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0310', 'C017', 'P3326E', 'Isuzu LV423R', 40, 'retired', 2015, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0311', 'C017', 'P1903D', 'Mercedes-Benz OC500', 50, 'retired', 2023, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0312', 'C017', 'J9370A', 'Hino RK8', 44, 'inactive', 2016, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0313', 'C016', 'J1256E', 'Scania K410', 40, 'under_maintenance', 2015, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0314', 'C020', 'P8358D', 'Hino RK8', 44, 'retired', 2025, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0315', 'C002', 'K4326C', 'Hino RK8', 40, 'under_maintenance', 2009, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0316', 'C014', 'J9404A', 'Isuzu LV423R', 52, 'under_maintenance', 2014, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0317', 'C009', 'J7967B', 'Volvo B11R', 50, 'under_maintenance', 2013, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0318', 'C013', 'B6737E', 'MAN A95', 40, 'under_maintenance', 2010, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0319', 'C008', 'B6425C', 'Hino RK8', 50, 'retired', 2000, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0320', 'C008', 'K3382E', 'Scania K410', 45, 'active', 2002, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0321', 'C018', 'P7770E', 'Scania K410', 40, 'active', 2004, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0322', 'C004', 'W9663E', 'Mercedes-Benz OC500', 45, 'under_maintenance', 2006, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0323', 'C007', 'K9028B', 'Isuzu LV423R', 44, 'inactive', 2016, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0324', 'C009', 'W8457B', 'Volvo B11R', 40, 'under_maintenance', 2017, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0325', 'C005', 'P3919A', 'Mercedes-Benz OC500', 50, 'inactive', 2004, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0326', 'C003', 'P3202E', 'Hino RK8', 52, 'under_maintenance', 2018, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0327', 'C019', 'J3477D', 'Scania K410', 48, 'inactive', 2005, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0328', 'C004', 'P4267C', 'Mercedes-Benz OC500', 44, 'retired', 2010, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0329', 'C011', 'J5443E', 'Volvo B11R', 50, 'active', 2014, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0330', 'C010', 'B4375C', 'MAN A95', 52, 'retired', 2014, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0331', 'C014', 'J8892C', 'Isuzu LV423R', 45, 'retired', 2017, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0332', 'C019', 'P2472A', 'Scania K410', 44, 'active', 2021, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0333', 'C001', 'K9004B', 'Mercedes-Benz OC500', 44, 'active', 2024, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0334', 'C019', 'B5120A', 'MAN A95', 40, 'retired', 2024, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0335', 'C014', 'J2512E', 'Volvo B11R', 44, 'retired', 2005, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0336', 'C019', 'J5389D', 'Mercedes-Benz OC500', 52, 'inactive', 2019, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0337', 'C016', 'J9998A', 'Hino RK8', 52, 'inactive', 2003, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0338', 'C016', 'K2463A', 'Hino RK8', 40, 'under_maintenance', 2022, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0339', 'C008', 'B5314A', 'Mercedes-Benz OC500', 50, 'under_maintenance', 2000, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0340', 'C015', 'J8946C', 'MAN A95', 48, 'retired', 2000, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0341', 'C020', 'P4144B', 'Isuzu LV423R', 48, 'inactive', 2003, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0342', 'C017', 'B8858D', 'MAN A95', 48, 'active', 2000, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0343', 'C020', 'K2565D', 'MAN A95', 52, 'under_maintenance', 2025, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0344', 'C011', 'P1973E', 'Hino RK8', 48, 'inactive', 2006, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0345', 'C008', 'B7263D', 'Scania K410', 44, 'active', 2025, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0346', 'C006', 'W3092E', 'Hino RK8', 52, 'inactive', 2023, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0347', 'C018', 'K1056D', 'Mercedes-Benz OC500', 45, 'inactive', 2024, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0348', 'C016', 'P1212C', 'Mercedes-Benz OC500', 50, 'inactive', 2017, 'Newly purchased');
